4.935,15435
4.95,37881
4.94,26584
4.94,28256
4.9,28948
4.915,22246
4.92,8667
4.925,11194
4.89,10516
4.89,5923
4.905,4248
4.9,10191
4.925,28788
4.945,19930
4.905,30876
4.905,41122
4.93,18577
4.955,11387
4.97,1076
4.98,4343
4.97,2339
4.965,10673
4.99,11036
4.99,1393
5,24023
5,34974
4.915,16801
4.95,18271
4.93,5818
4.94,10532
4.91,9520
4.91,2151
4.91,19970
4.91,7518
4.9,12212
4.92,1408
4.91,1831
4.91,10304
4.92,85215
4.935,38593
4.95,26018
4.945,19586
4.94,17182
4.915,38012
4.9,10062
4.905,11767
4.905,32097
4.9,12422
4.905,16388
4.9,32874
4.885,5100
4.87,55993
4.8,5319
4.83,5344
4.835,19426
4.82,14747
4.785,6365
4.795,3545
4.795,333
4.79,5919
4.78,4101
4.765,3074
4.76,7684
4.775,5276
4.785,36522
4.88,10345
4.91,8536
4.94,8145
4.9,5282
4.88,2209
4.89,2435
4.88,6086
4.93,1791
4.93,2795
4.935,11216
4.935,6235
4.92,8634
4.905,28776
4.95,13493
4.925,21377
5,237272
5.02,33287
5.005,41900
5.005,35279
5.02,4904
5.035,8593
5.04,11255
5.065,9318
5.06,4927
5.04,8800
5.045,45809
5.19,37681
5.17,30033
5.16,24576
5.21,34486
5.24,18631
5.25,41471
5.24,11041
5.25,17225
5.245,9081
5.255,9743
5.27,18706
5.295,15423
5.34,82331
5.46,240483
5.38,143907
5.355,69406
5.29,31341
5.28,9196
5.27,27008
5.285,22161
5.26,6767
5.27,16414
5.23,15843
5.23,47458
5.195,68215
5.2,190725
5.265,50121
5.38,28345
5.345,25080
5.37,7488
5.375,8237
5.38,15321
5.4,16603
5.375,3722
5.4,26291
5.35,8012
5.3,75223
5.335,39411
5.33,146344
5.395,11024
5.43,29472
5.425,41322
5.43,10427
5.415,16748
5.41,11048
5.4,6752
5.42,9553
5.4,19740
5.385,7612
5.4,10059
5.4,6162
5.405,83076
5.455,14446
5.4,12239
5.33,13900
5.39,97723
5.35,19097
5.4,38363
5.435,20235
5.42,17344
5.42,11096
5.395,22940
5.39,17024
5.4,12055
5.4,37355
5.355,23640
5.395,40884
5.455,36496
5.515,22289
5.51,17032
5.55,12608
5.545,9602
5.56,19827
5.585,19818
5.585,28095
5.6,7789
5.6,18451
5.605,119119
5.435,31968
5.415,43428
5.425,35349
5.41,15102
5.44,9140
5.45,63900
5.455,7756
5.465,9492
5.45,3178
5.455,23908
5.45,31069
5.435,15925
5.46,70797
5.5,32527
5.655,30594
5.715,35617
5.69,25296
5.715,17959
5.695,49167
5.725,15546
5.73,13576
5.71,10132
5.71,7941
5.705,5394
5.71,5325
5.695,40547
5.62,12164
5.61,19756
5.66,13742
5.62,7756
5.595,7082
5.6,5769
5.625,3200
5.61,7104
5.62,5841
5.63,11078
5.63,15002
5.62,14688
5.605,48480
5.615,14372
5.63,31701
5.67,17547
5.685,7572
5.665,8689
5.655,5913
5.66,6114
5.645,15336
5.655,4013
5.64,5644
5.645,7710
5.66,12951
5.675,83746
5.67,9919
5.65,4023
5.675,3336
5.655,2802
5.67,36718
5.695,2545
5.695,3114
5.69,2880
5.69,1620
5.685,4631
5.68,3591
5.67,2055
5.67,47072
5.57,14605
5.54,20601
5.53,24917
5.56,7816
5.56,4269
5.57,5677
5.6,1008
5.6,9334
5.57,3409
5.55,19043
5.565,19909
5.555,19618
5.54,50927
5.45,10307
5.56,12063
5.56,4615
5.55,3641
5.555,6052
5.555,2801
5.55,2574
5.55,23006
5.535,5914
5.54,58204
5.66,14000
5.77,23455
5.79,31066
5.915,72334
5.92,129580
5.74,13445
5.73,10455
5.7,8200
5.675,15307
5.67,8376
5.715,15476
5.725,44613
5.715,90593
5.715,21079
5.72,8366
5.73,135706
5.675,47474
5.805,109787
5.775,35726
5.735,9149
5.72,6366
5.71,652
5.705,3442
5.7,3342
5.68,2911
5.695,4722
5.695,11167
5.685,7414
5.665,98764
5.695,15514
5.78,5850
5.8,7618
5.785,10353
5.765,7511
5.745,4633
5.75,3899
5.765,4322
5.755,2601
5.73,2173
5.735,4961
5.725,1208
5.71,32047
5.745,56874
5.775,15611
5.785,21042
5.765,49076
5.74,13279
5.735,2425
5.74,3456
5.75,3554
5.745,2258
5.745,2866
5.755,7412
5.73,4387
5.715,32551
5.72,25217
5.82,9696
5.81,7569
5.82,2744
5.815,8290
5.81,12148
5.81,2550
5.83,10608
5.86,7600
5.85,1000
5.87,4338
5.875,6416
5.86,47150
5.955,76633
5.955,15603
5.965,7784
6.025,36472
6.05,4399
6.075,6081
6.09,78505
6.125,12984
6.14,36624
6.13,25727
6.135,8127
6.135,16037
6.135,91181
6.265,160835
6.285,35613
6.155,23936
6.17,5095
6.18,16425
6.19,13400
6.18,5014
6.17,23474
6.15,4418
6.17,14299
6.18,9756
6.16,9142
6.16,31260
6.18,20546
6.205,26244
6.28,14513
6.205,33538
6.175,18221
6.185,6766
6.185,8800
6.205,6163
6.205,10293
6.215,15858
6.24,13906
6.24,9033
6.255,43806
6.245,37850
6.32,50538
6.335,7580
6.36,11594
6.39,7850
6.385,6548
6.415,5980
6.41,2933
6.44,19591
6.44,4382
6.43,15499
6.43,17338
6.42,47944
6.375,123127
6.345,50730
6.355,32655
6.36,45527
6.345,26563
6.355,8666
6.365,18224
6.345,14835
6.355,23550
6.38,34157
6.365,37781
6.36,19565
6.33,108808
6.245,54496
6.295,48211
6.345,40532
6.39,85625
6.41,67034
6.415,35200
6.465,39517
6.51,63773
6.485,38674
6.425,35688
6.42,43301
6.39,16967
6.405,60730
6.475,125886
6.365,143887
6.4,31563
6.44,19824
6.43,11435
6.42,8076
6.42,4039
6.42,3218
6.42,7000
6.435,53638
6.43,36030
6.43,18900
6.43,43104
6.555,24092
6.46,63814
6.475,22069
6.49,26095
6.45,9646
6.465,4232
6.485,7298
6.465,4271
6.435,12977
6.435,11168
6.44,14465
6.445,20410
6.45,62887
6.24,19239
6.375,14969
6.42,16519
6.425,8707
6.39,4745
6.37,2613
6.365,11519
6.36,9962
6.355,10717
6.38,7121
6.36,10986
6.33,5183
6.36,43149
6.46,26277
6.405,13091
6.36,39221
6.34,9274
6.36,10578
6.42,7147
6.425,2783
6.445,11043
6.46,1329
6.45,4297
6.485,9680
6.475,9675
6.475,28518
6.55,76131
6.685,174148
6.725,37025
6.785,20153
6.61,44880
6.585,18510
6.51,23964
6.465,19919
6.45,19561
6.44,27769
6.395,17645
6.38,20182
6.36,39854
6.46,13851
6.425,24343
6.295,47437
6.37,14333
6.36,17589
6.39,19666
6.375,14252
6.375,12537
6.37,6618
6.395,11310
6.37,13067
6.405,10082
6.425,32140
6.295,77382
6.28,32284
6.265,46224
6.31,28210
6.32,12790
6.335,2861
6.37,4091
6.39,5725
6.33,21313
6.33,14553
6.34,7922
6.4,21143
6.375,75157
6.375,20163
6.5,23100
6.49,20002
6.48,21406
6.44,10851
6.41,10415
6.37,10021
6.36,1110
6.415,4879
6.45,2166
6.455,8568
6.43,8811
6.38,40481
6.525,18883
6.48,27676
6.47,10190
6.495,14759
6.495,13761
6.465,25070
6.5,48337
6.515,40567
6.515,34844
6.535,96638
6.485,11417
6.48,14567
6.48,60903
6.48,66564
6.685,27337
6.74,23817
6.7,17559
6.705,19068
6.76,28507
6.725,23056
6.79,19732
6.795,38509
6.8,30769
6.775,38709
6.755,30609
6.76,119822
6.495,62315
6.5,5239
6.56,35691
6.545,37992
6.465,26517
6.45,26823
6.43,17920
6.465,11738
6.465,9266
6.44,20492
6.485,12172
6.485,29596
6.505,76712
6.37,86098
6.515,23940
6.525,8574
6.55,9191
6.51,10780
6.505,6726
6.52,16136
6.545,10142
6.565,8658
6.56,10624
6.575,11738
6.55,16488
6.55,86663
6.575,19049
6.535,14032
6.57,9949
6.58,12487
6.56,34069
6.535,8341
6.54,1594
6.57,2908
6.57,5433
6.57,5523
6.57,4824
6.58,4579
6.595,30755
6.61,108320
6.495,130894
6.495,145926
6.615,20386
6.68,61708
6.685,90045
6.71,28175
6.69,3964
6.715,5268
6.735,8512
6.73,6269
6.755,12924
6.78,22995
6.805,48516
6.825,12756
6.82,9173
6.76,6838
6.76,13086
6.775,5300
6.76,1554
6.745,7392
6.75,3914
6.77,6359
6.78,1710
6.77,4126
6.76,27843
6.76,49264
6.75,11208
6.805,15466
6.815,6688
6.815,3137
6.795,13781
6.81,3003
6.825,4508
6.825,3298
6.815,25976
6.805,16314
6.84,6778
6.815,39904
6.61,70183
6.635,45470
6.595,24391
6.54,33228
6.55,16604
6.55,21674
6.565,8096
6.525,8638
6.52,22935
6.525,21398
6.515,39106
