58.83,710149
58.74,385134
58.26,186994
58.45,117908
60.74,404954
61.05,213992
60.32,243441
59.41,190744
58.29,154524
58.3,129228
59.52,158373
59.77,133490
60.53,158129
59.79,82009
60.41,197738
61.98,140963
60.27,268888
60.44,213174
61.7,190161
59.85,158497
60.93,124738
61.14,179978
58.96,257462
60.41,279763
60.03,182688
60.31,181787
61.07,260935
62.05,306347
63.59,158734
63.06,239487
61.81,162117
61.52,136637
61.07,79732
61,69121
61.24,93171
61.84,148160
62.67,150598
63.25,148888
61.78,59958
62.26,107674
60.99,71777
61,78050
60.38,48559
60.37,142867
61.54,70712
60.99,75645
59.39,77770
60.52,126040
61.53,44648
61.22,88144
60.23,188510
59.83,176613
60.42,70045
60.55,81755
60.47,189087
61.12,84427
61.15,147559
61.96,90864
63.83,99261
64.13,125760
63.7,109377
63.51,185612
62.79,211079
62.4,126898
62.34,80757
62.39,94042
63.21,104422
63.14,111561
63.52,44922
63.2,80935
62.85,40950
62.25,65908
64.07,108725
63.61,180215
61.26,210960
61.07,172628
60.72,135763
60.56,185268
60.1,176423
59.69,121062
60.67,88110
60.91,178374
60.65,241166
60.75,93964
62.48,120914
62.55,195315
63.48,47560
63.59,77826
64.14,74583
64.4,124353
65.16,80552
65.34,133558
66.29,293414
67.13,203111
66.14,108849
66,98212
65.81,63246
65.98,64814
65.34,202296
66.9,311549
66.22,103705
66.87,116667
66,67446
66.15,134698
66.06,87089
66.52,113456
67.68,71688
67.45,52939
65.81,73291
66.34,77816
65.72,102965
65.01,126371
66.42,91405
66.02,97004
67.84,166944
68.16,169267
68.2,68476
68.15,273019
68.31,90547
67.52,76974
65.59,53847
66.5,103965
66.47,46137
66.48,76377
68.08,47378
67.77,130795
68.01,61681
68.39,70920
68.05,96743
68,84444
67.02,112590
67.39,93058
67.69,66744
68.17,126676
69.26,86470
69.5,77764
70.69,61562
69.92,62948
70.1,67118
70.1,71033
71.08,64184
71.38,104292
70.84,45230
70.63,61215
70.2,66038
70.55,69915
69.98,91963
70.2,93100
69.57,162365
68.4,82474
68.35,153953
68.93,171659
69.11,121716
69.18,116096
68.4,89655
67.68,132495
68.15,97616
68.68,212372
67.43,93180
66.85,194165
67.73,83170
67.39,125048
67.18,95504
67.09,199764
68.18,75009
68.25,94186
67.75,45203
67.86,69256
68.58,79560
68.51,98984
68.43,40489
68.69,91953
69.35,48431
69.42,91195
68.56,43021
68.59,45410
68.95,78286
69.14,51882
68.4,65398
68.21,69262
68.7,79155
68.88,42028
67.48,69516
68.03,76326
66.53,52894
66.76,68310
64.83,93939
65.75,103377
63.89,82356
63.81,98751
65.17,97653
65.83,97032
66.96,40778
67.3,61147
67.06,100490
67.5,53763
66.12,70057
66.16,45734
67.01,124855
65.85,88129
64.53,163973
64.74,127911
62.95,76179
63.06,118398
63.91,63894
63.84,91185
65.07,96461
65.66,170971
64.02,208395
63.17,154746
63.64,68355
63.42,132126
63.81,24429
63.7,38722
63.63,39396
62.86,83943
63.67,35708
63.9,238177
64.7,93295
64.5,42397
64.45,32710
64.06,71808
64.91,52669
63.85,78157
62.64,31246
63.34,46367
63.65,50010
63.8,55998
65.26,63186
65.06,92079
66.85,213040
67.46,196970
68.35,107205
69.06,55144
69.85,86961
69.86,57780
70.6,168873
70.22,238776
70.05,59902
70.94,76751
69.76,19842
69.5,65066
68.29,59046
68.66,52036
68.23,29465
68.04,61345
68.87,16281
68.82,42369
67.07,32088
66.51,41469
66.93,22063
67.64,44880
68.08,34077
68.15,35157
69.07,63131
69.39,140976
70.18,80164
70.71,49584
69.66,62476
69.81,45846
70.89,66420
71.03,82401
70.59,113678
70.46,165072
68.67,65418
68.72,82409
68.87,55380
69.12,71833
69.07,91938
68.7,82361
68.36,103751
67.98,108444
68.01,19147
68,101719
67.25,39135
67.31,51928
69.17,31614
68.2,49598
67.55,33912
67.92,41310
67.55,24244
67.27,40353
65.63,101473
65.53,107387
66.27,71579
66.97,87718
66.42,102936
66.58,32394
66.08,43423
65.85,62471
64.2,59148
63.99,144419
64.27,50475
64.76,47109
66.46,33225
66.2,73891
68.55,94058
69.83,108323
70.95,123506
71.19,142865
72.7,125525
72.62,138916
72.43,143665
71.17,195861
70.81,90693
71.15,106268
70.13,105569
69.08,152302
68.7,66700
70.15,117989
69.37,35414
69.22,66393
