214.26,242843
218.83,154868
209.91,360250
207.66,106635
217.98,340042
227.28,289475
225.51,186189
217.22,215260
215.35,150899
213.75,136526
225.2,216719
221.97,153245
225.6,129941
223.97,91408
229.45,337703
234.05,241733
232.19,304116
226.54,304056
223.93,298685
219.59,173998
225.85,207526
227.74,159442
224.18,344754
232.58,190930
237.04,303797
241.8,338271
256.485,286894
252,191189
257.67,517156
266.36,243998
268.9,285722
267.64,145825
258.04,208326
258.23,200565
255.37,113956
258.67,191466
263.9,184513
264.08,178081
256.05,111270
255.85,121209
252.33,149234
253.47,116619
244.3,253224
242.37,182843
247.46,199885
244.48,132279
233.18,334941
242.77,152503
246.76,132218
243.01,130302
249.045,172043
249.14,141880
251.78,104034
250.98,89979
255.04,110474
255.8,87118
252.84,92743
252.56,60897
259.23,94959
258.18,98795
255.68,111458
255.05,73190
253.04,77664
252.18,54534
251.93,72700
253.03,72042
251.27,71055
251.53,93153
247.97,51010
247.39,58987
249.3,85604
252.61,45964
257.15,79560
254.01,74084
251.12,76406
250.6,52121
249.62,131253
246.51,98350
235.11,227978
233.27,125007
235.61,148515
234.93,76520
236.775,115621
234.17,76551
234.55,107598
236.89,92533
243.26,72405
241.98,55274
241.88,98291
240.615,109965
235.2,177838
235.74,131416
233.88,110646
233.09,94021
233.01,138812
233.41,100290
234.58,82796
235.23,91075
228.8,173122
230.7,129969
229.35,103503
229.89,123473
228.53,87933
227.64,115862
233.68,130747
235.24,113508
238.32,104794
236.66,91135
225.66,142546
229.06,96114
225.41,121121
223.66,110403
226.83,129504
220.93,110180
226.88,69016
226.99,84697
225.71,46692
225.05,45966
231.65,58198
230.58,70810
222.12,90778
224.05,80107
225.67,54912
225.76,62819
233.82,89695
234.85,86384
234.05,56841
237.12,63556
243,69507
242.99,75138
241.29,41796
240.14,40424
249.79,104135
250.65,78787
246.68,74763
248.04,56451
252.595,71679
254.77,69427
257.39,67531
256.38,56875
254.52,42840
254.12,88842
251.355,48752
251.49,56113
250.04,55883
251.88,60719
254.53,178961
252.91,59532
252.87,44121
250.65,73985
250.47,79831
250.3,65847
246.24,48150
247.1,41816
246.7,86539
244.605,102047
245.5,64606
247.97,60874
244.13,49601
243.52,112690
240.96,91226
239.69,67021
236.65,78136
238.46,72539
241.6,91761
245.29,70393
241.63,62091
243.16,48750
246.27,62666
243.59,57408
248.43,84058
250.35,64804
249.64,40613
248.87,55344
241.37,105913
239.46,116927
241.54,80413
238.8,125966
239.58,71573
240.88,66927
240.62,52929
239.425,57318
236.84,81170
237.81,78298
233.72,81114
235.62,71946
231.83,68104
231.28,58658
229.5,72570
231.47,275256
238.95,78550
239.04,74625
240.46,84392
238.81,66151
230.72,127071
231.08,94289
227.39,79955
226.26,60606
226.095,70288
221.01,55599
221.49,60180
219.01,72604
205.86,200443
205.4,198652
211.8,111468
214.95,90369
220.85,83843
222.06,41498
219.97,60071
221.76,42438
222.89,46347
222.63,72933
223.44,70553
223.9,57561
223.65,50806
221.05,45155
234.75,126654
232.18,77068
234.05,60244
233.73,46892
227.87,90936
226.15,127860
226.26,69976
227.1,55973
223.67,31776
226.73,48186
229.025,81458
226.31,48703
229.5,94942
231.05,41759
231.6,38973
231.87,44882
230.38,45585
232.91,44823
235.46,62526
236.53,52060
238.25,116433
238.56,97811
237.565,38741
237.25,40134
236.81,24565
237.06,43551
229.24,67459
229.78,43921
223.52,122546
221.1,58658
222.76,54734
222.51,74944
214.77,62023
212.73,57580
212.16,56745
211.77,47588
216.28,60093
219.26,29252
221.6,43132
222.25,23172
220.65,21654
221.17,27315
218.67,32772
217.76,40570
221.64,78849
222.27,58220
218.515,19014
218.22,33179
219.17,25523
220.92,39304
220.99,34721
218.94,28708
220.59,91103
221.3,61782
219.04,35949
218.73,22562
212.89,54519
214.67,50727
211.04,49837
211.13,42764
215.74,45634
213.78,28723
212.46,20582
212.55,38554
214.75,55779
213.31,38695
211.55,45518
212.28,41797
211.24,35193
213.33,41176
214.12,26208
213.99,29771
212.48,51850
212.55,56062
210.21,42639
208.51,74058
208.24,22337
208.95,52101
214.46,93865
216.43,91255
220.52,47868
222.1,49395
221.925,36180
220.65,28366
226.74,41833
225.255,46279
220.82,106165
218.24,61440
229.87,73668
225.84,52007
221.32,53050
221.26,67757
222.15,46112
224.93,40436
222.59,59605
224.47,44228
226.05,21280
224.58,27932
221.52,26099
223.71,38449
228.57,31765
226.38,44207
227.69,22726
226.81,28640
227.93,56576
228.15,25319
227.84,43950
224.86,37312
220.55,33099
222.46,49702
218.68,66210
219.27,57749
217.09,51038
217.215,38761
214.88,20618
215.93,39132
216.33,37371
216.32,26122
218.08,35300
216.84,44816
215.44,50801
213.87,23708
215.03,51457
212.92,36622
213.32,108824
209.39,35634
207.04,124236
209.4,76947
206.37,68145
208.375,69417
206.12,49362
205.76,55503
210.78,72817
212.89,65122
212.06,41779
211.15,38908
212.14,47862
211.745,66343
212.14,30121
212.35,36706
219.11,92470
222.7,83432
225.055,39916
223.21,22274
217.92,48586
219.17,36178
222.41,56793
222.32,58011
220.96,34942
220.73,54987
222.51,51325
220.12,29782
229.65,186437
232.05,95901
230.1,69334
227.8,54672
228.455,57692
225.2,55281
227.48,90465
227.6,72767
221.43,292063
216.3,121338
211.785,103227
210.31,61101
211.73,70941
208.475,58417
209.36,58366
210.36,67237
195.22,258409
198.26,85062
198.56,95065
196.18,279750
194.97,122798
200.1,83902
194.34,134148
196.22,270432
197.92,412884
197.4,78316
197.925,103954
203.41,133283
205.65,276767
209.19,122101
210.51,77079
212.02,53131
212.19,48091
207.06,53345
207.07,47808
204.98,45153
204.45,41867
200.19,96847
196.26,77587
199.7,49349
195.62,66241
191.14,76855
192.16,88522
196.13,57367
192.09,87136
189.89,84842
194.39,77640
188.41,71976
186.43,114228
195.33,111427
198.34,81962
199.73,69685
202.31,74492
203.26,36867
204.075,88291
200.44,45419
201.91,61525
207.44,56791
206.24,67302
203,45179
204.115,47414
204.56,36053
203.7,59598
202.1,51913
200.44,61912
207.57,126963
208.73,77215
211.77,142417
212.72,103309
218.32,89963
216.47,98793
210.19,81656
211.87,59007
214.55,84797
217.77,100293
209.15,102589
208.98,96728
210.77,126257
215.23,110947
220.64,78445
218.68,53142
224.3,190924
224.34,139676
222.39,74550
223.06,105156
228.31,79756
224.78,84678
222.56,61500
221.33,73749
218.24,69317
219.75,75143
207.53,162599
208.03,169797
197.62,65484
198.64,107416
200.43,173302
200.315,283796
198.76,278703
198.66,140786
191.14,196192
185.945,164362
187.36,124281
193.275,154073
196.1,122364
204.25,138833
208.11,124493
205.26,95351
206.95,87414
205.25,69118
206.3,91794
204.8,45233
206.26,60527
208.77,72243
211.25,103551
211,73244
212.205,58095
215.285,72991
215.59,76457
219.47,196989
221.84,167199
218.72,103480
219.01,248208
213.79,56677
212.1,87146
217.57,128993
217.54,102115
215.85,39050
216.73,67764
215.02,61409
216.55,80411
214.27,69897
209.545,101455
203.85,105031
200.27,104210
200.96,148321
200.5,104919
190.09,160189
189.385,117199
200.96,118231
202.89,124980
199.63,124683
203.33,85571
198.85,150760
194.95,133374
197.21,124145
197.54,87523
192.65,124495
190.835,173614
185.96,156285
183.15,155859
178.91,150120
175.19,247110
181.88,131869
179.63,105196
181.175,108575
176.38,92983
182.91,95133
179.04,86300
176.08,77151
172.87,132797
177.81,94955
177,83063
188.87,101898
186.4,126629
186.05,62050
189.055,78706
191.4,78118
192.12,81953
184.39,143874
185.23,114301
189.775,118153
192.345,141244
186.82,68596
185.71,49015
187.17,54692
188.17,46377
189.865,64081
188.67,46908
