2026-02-02T14:5,434.76,16273
2026-02-02T15:0,433.77,32956
2026-02-02T15:1,434.035,24591
2026-02-02T15:2,432.92,13453
2026-02-02T15:3,429.97,23900
2026-02-02T15:4,432.34,15656
2026-02-02T15:5,427.52,19722
2026-02-02T16:0,424.59,48293
2026-02-02T16:1,429.835,14824
2026-02-02T16:2,430.935,15264
2026-02-02T16:3,429.555,7803
2026-02-02T16:4,430,9706
2026-02-02T16:5,428.13,9038
2026-02-02T17:0,428.48,15099
2026-02-02T17:1,432.97,5756
2026-02-02T17:2,429.325,7159
2026-02-02T17:3,428.51,9700
2026-02-02T17:4,429.23,1994
2026-02-02T17:5,430.25,2986
2026-02-02T18:0,428.52,8994
2026-02-02T18:1,428.27,7221
2026-02-02T18:2,425.06,6183
2026-02-02T18:3,426.55,12032
2026-02-02T18:4,428.34,11748
2026-02-02T18:5,428.98,3762
2026-02-02T19:0,427.83,5462
2026-02-02T19:1,426.9,1563
2026-02-02T19:2,425.97,3792
2026-02-02T19:3,426.75,5307
2026-02-02T19:4,429.15,6101
2026-02-02T19:5,433.15,9615
2026-02-02T20:0,430.64,8444
2026-02-02T20:1,431.43,4811
2026-02-02T20:2,429.44,9345
2026-02-02T20:3,429.11,5862
2026-02-02T20:4,429.215,9754
2026-02-02T20:5,428.955,63422
2026-02-03T14:3,452.64,26643
2026-02-03T14:4,452.34,20362
2026-02-03T14:5,452.35,19859
2026-02-03T15:0,451.82,23001
2026-02-03T15:1,453.95,9232
2026-02-03T15:2,452.79,5052
2026-02-03T15:3,452.95,3968
2026-02-03T15:4,452.18,5906
2026-02-03T15:5,453.2,11055
2026-02-03T16:0,453.3,2288
2026-02-03T16:1,453.77,20274
2026-02-03T16:2,456.95,10241
2026-02-03T16:3,457.12,8522
2026-02-03T16:4,458.43,21987
2026-02-03T16:5,457.35,4443
2026-02-03T17:0,455.71,9248
2026-02-03T17:1,454.1,13130
2026-02-03T17:2,456.45,4536
2026-02-03T17:3,455.02,2133
2026-02-03T17:4,454.98,4708
2026-02-03T17:5,453.37,5631
2026-02-03T18:0,453.8,2628
2026-02-03T18:1,454.45,4358
2026-02-03T18:2,454.16,16816
2026-02-03T18:3,451.28,8006
2026-02-03T18:4,450.86,3056
2026-02-03T18:5,450.56,2334
2026-02-03T19:0,450.43,8568
2026-02-03T19:1,448.68,11530
2026-02-03T19:2,452.78,5592
2026-02-03T19:3,452.9,4744
2026-02-03T19:4,453.99,11008
2026-02-03T19:5,452.99,12046
2026-02-03T20:0,452.38,6961
2026-02-03T20:1,451.17,3865
2026-02-03T20:2,453.37,3135
2026-02-03T20:3,453.96,8635
2026-02-03T20:4,455.4,8475
2026-02-03T20:5,453.77,15678
2026-02-04T14:3,462.73,23952
2026-02-04T14:4,457.935,4938
2026-02-04T14:5,459.1,3156
2026-02-04T15:0,457.735,10543
2026-02-04T15:1,459.58,3753
2026-02-04T15:2,457.41,4478
2026-02-04T15:3,455.92,9685
2026-02-04T15:4,451.49,3629
2026-02-04T15:5,453.74,2987
2026-02-04T16:0,452.13,7840
2026-02-04T16:1,452.13,3561
2026-02-04T16:2,451.62,4535
2026-02-04T16:3,452.58,2911
2026-02-04T16:4,451.17,8115
2026-02-04T16:5,448.53,1964
2026-02-04T17:0,450.21,1658
2026-02-04T17:1,450.695,1834
2026-02-04T17:2,451.6,3032
2026-02-04T17:3,452.07,12290
2026-02-04T17:4,451.37,3005
2026-02-04T17:5,450.25,2788
2026-02-04T18:0,449.66,3124
2026-02-04T18:1,451.35,665
2026-02-04T18:2,450.31,1087
2026-02-04T18:3,452.31,1748
2026-02-04T18:4,451.895,1148
2026-02-04T18:5,451.87,449
2026-02-04T19:0,452.99,2295
2026-02-04T19:1,454,3616
2026-02-04T19:2,453.92,2232
2026-02-04T19:3,453.46,413
2026-02-04T19:4,453.94,2456
2026-02-04T19:5,454.43,1619
2026-02-04T20:0,454.39,1324
2026-02-04T20:1,453.95,1797
2026-02-04T20:2,452.6,3177
2026-02-04T20:3,452.32,2097
2026-02-04T20:4,454.81,5241
2026-02-04T20:5,454.08,12566
2026-02-05T14:3,444.13,9467
2026-02-05T14:4,445.94,10910
2026-02-05T14:5,446.33,5005
2026-02-05T15:0,445.38,7021
2026-02-05T15:1,445.89,11439
2026-02-05T15:2,444.82,10533
2026-02-05T15:3,442.81,12244
2026-02-05T15:4,443.67,8682
2026-02-05T15:5,442.59,5354
2026-02-05T16:0,442.69,4350
2026-02-05T16:1,444.34,10955
2026-02-05T16:2,444.5,6912
2026-02-05T16:3,445.905,4787
2026-02-05T16:4,446.3,11790
2026-02-05T16:5,449.74,2039
2026-02-05T17:0,448.47,3533
2026-02-05T17:1,448.57,1277
2026-02-05T17:2,447.39,751
2026-02-05T17:3,447.27,4783
2026-02-05T17:4,446.88,803
2026-02-05T17:5,448.11,1106
2026-02-05T18:0,447.79,84
2026-02-05T18:1,446.31,1251
2026-02-05T18:2,446.2,574
2026-02-05T18:3,446.74,469
2026-02-05T18:4,446.51,271
2026-02-05T18:5,447.23,1714
2026-02-05T19:0,446.54,3704
2026-02-05T19:1,446.5,1877
2026-02-05T19:2,445.77,1309
2026-02-05T19:3,445,1403
2026-02-05T19:4,443.69,1207
2026-02-05T19:5,444.08,2956
2026-02-05T20:0,443.735,2618
2026-02-05T20:1,444.915,2818
2026-02-05T20:2,443.09,1536
2026-02-05T20:3,443.38,2688
2026-02-05T20:4,442.37,4363
2026-02-05T20:5,441.55,12604
2026-02-06T14:3,450.73,6579
2026-02-06T14:4,453.38,5651
2026-02-06T14:5,454.17,5197
2026-02-06T15:0,455.005,6298
2026-02-06T15:1,455.79,12411
2026-02-06T15:2,454.62,2233
2026-02-06T15:3,455.13,2839
2026-02-06T15:4,454.59,5638
2026-02-06T15:5,454.1,945
2026-02-06T16:0,454.37,2991
2026-02-06T16:1,454.255,1072
2026-02-06T16:2,453.76,1120
2026-02-06T16:3,454.005,3357
2026-02-06T16:4,454.46,967
2026-02-06T16:5,454.55,2301
2026-02-06T17:0,455.03,1867
2026-02-06T17:1,455.9,3157
2026-02-06T17:2,455.655,907
2026-02-06T17:3,455.945,780
2026-02-06T17:4,455.36,266
2026-02-06T17:5,455.815,268
2026-02-06T18:0,455.99,1198
2026-02-06T18:1,456.58,265
2026-02-06T18:2,456.11,913
2026-02-06T18:3,455.47,6593
2026-02-06T18:4,456.15,250
2026-02-06T18:5,456.51,524
2026-02-06T19:0,455.99,915
2026-02-06T19:1,455.64,529
2026-02-06T19:2,455.92,1599
2026-02-06T19:3,455.58,1805
2026-02-06T19:4,454.96,868
2026-02-06T19:5,455.955,1153
2026-02-06T20:0,455.54,798
2026-02-06T20:1,455.27,3672
2026-02-06T20:2,455.245,3689
2026-02-06T20:3,455.26,4668
2026-02-06T20:4,454.64,7584
2026-02-06T20:5,454.38,22255
2026-02-09T14:3,460.99,6640
2026-02-09T14:4,462.42,7761
2026-02-09T14:5,462.53,2724
2026-02-09T15:0,463.29,3196
2026-02-09T15:1,462.93,3981
2026-02-09T15:2,462.4,3600
2026-02-09T15:3,462.69,6627
2026-02-09T15:4,464.43,6621
2026-02-09T15:5,465.05,4576
2026-02-09T16:0,464.96,8195
2026-02-09T16:1,465.63,4024
2026-02-09T16:2,465.86,6603
2026-02-09T16:3,466.5,4190
2026-02-09T16:4,466.53,2887
2026-02-09T16:5,466.57,2382
2026-02-09T17:0,466.38,2402
2026-02-09T17:1,465.6,1106
2026-02-09T17:2,465.93,1756
2026-02-09T17:3,465.785,649
2026-02-09T17:4,465.7,3685
2026-02-09T17:5,465.07,2626
2026-02-09T18:0,463.805,619
2026-02-09T18:1,464.8,122
2026-02-09T18:2,464.57,3995
2026-02-09T18:3,464.04,303
2026-02-09T18:4,464.89,2700
2026-02-09T18:5,464.63,4043
2026-02-09T19:0,465.45,1061
2026-02-09T19:1,465.68,975
2026-02-09T19:2,465.815,1421
2026-02-09T19:3,466.65,2966
2026-02-09T19:4,466.52,1045
2026-02-09T19:5,466.425,2813
2026-02-09T20:0,466.44,1474
2026-02-09T20:1,466.78,1622
2026-02-09T20:2,466.77,1748
2026-02-09T20:3,466.94,6882
2026-02-09T20:4,466.75,5973
2026-02-09T20:5,466.63,13914
2026-02-10T14:3,465.97,10427
2026-02-10T14:4,465.265,8769
2026-02-10T14:5,462.27,4976
2026-02-10T15:0,463.01,5579
2026-02-10T15:1,463.35,7795
2026-02-10T15:2,463.3,2662
2026-02-10T15:3,462.33,5721
2026-02-10T15:4,460.265,7959
2026-02-10T15:5,461.96,2633
2026-02-10T16:0,461.32,5173
2026-02-10T16:1,460.96,2858
2026-02-10T16:2,461.2,5778
2026-02-10T16:3,460.305,1508
2026-02-10T16:4,461.17,1488
2026-02-10T16:5,461.36,684
2026-02-10T17:0,461.75,862
2026-02-10T17:1,461.54,1083
2026-02-10T17:2,462.68,2072
2026-02-10T17:3,462.925,1064
2026-02-10T17:4,462.53,1275
2026-02-10T17:5,462.35,806
2026-02-10T18:0,461.885,1002
2026-02-10T18:1,461.46,950
2026-02-10T18:2,460.76,2786
2026-02-10T18:3,460,489
2026-02-10T18:4,460.9,1291
2026-02-10T18:5,460.64,2097
2026-02-10T19:0,460.74,991
2026-02-10T19:1,460.61,969
2026-02-10T19:2,461.38,1738
2026-02-10T19:3,461.56,933
2026-02-10T19:4,462.01,1129
2026-02-10T19:5,462.03,1006
2026-02-10T20:0,462.1,3233
2026-02-10T20:1,461.86,660
2026-02-10T20:2,462.62,1966
2026-02-10T20:3,462.15,3907
2026-02-10T20:4,462.34,6991
2026-02-10T20:5,462.83,7678
2026-02-11T14:3,466,12405
2026-02-11T14:4,464.03,7818
2026-02-11T14:5,463.99,7648
2026-02-11T15:0,465.01,6900
2026-02-11T15:1,466.95,7970
2026-02-11T15:2,465.57,11639
2026-02-11T15:3,464.03,7960
2026-02-11T15:4,463.84,5231
2026-02-11T15:5,463.93,5583
2026-02-11T16:0,464.94,6656
2026-02-11T16:1,464.63,5966
2026-02-11T16:2,464.71,3814
2026-02-11T16:3,464.98,7479
2026-02-11T16:4,466.53,2400
2026-02-11T16:5,466.19,1861
2026-02-11T17:0,466.5,1560
2026-02-11T17:1,467.14,4143
2026-02-11T17:2,467.35,2243
2026-02-11T17:3,467.33,2792
2026-02-11T17:4,467.22,5054
2026-02-11T17:5,467.9,2936
2026-02-11T18:0,468.1,3448
2026-02-11T18:1,466.9,4116
2026-02-11T18:2,466.37,1834
2026-02-11T18:3,466.27,3849
2026-02-11T18:4,467.31,1422
2026-02-11T18:5,466.96,3797
2026-02-11T19:0,467.24,2518
2026-02-11T19:1,467.59,4387
2026-02-11T19:2,467.96,2161
2026-02-11T19:3,468.02,3357
2026-02-11T19:4,467.25,3826
2026-02-11T19:5,467.47,4665
2026-02-11T20:0,467.19,7886
2026-02-11T20:1,467.52,3220
2026-02-11T20:2,467.57,2756
2026-02-11T20:3,467.39,4099
2026-02-11T20:4,467.31,8796
2026-02-11T20:5,467.645,16671
2026-02-12T14:3,465.14,8799
2026-02-12T14:4,464.91,4698
2026-02-12T14:5,464.22,12050
2026-02-12T15:0,463.31,11400
2026-02-12T15:1,464.89,5370
2026-02-12T15:2,465.4,7773
2026-02-12T15:3,465.825,5557
2026-02-12T15:4,465.92,4159
2026-02-12T15:5,465.85,6752
2026-02-12T16:0,464.93,8341
2026-02-12T16:1,463.82,84466
2026-02-12T16:2,452.86,82075
2026-02-12T16:3,449.83,33437
2026-02-12T16:4,455.51,35513
2026-02-12T16:5,453.54,27224
2026-02-12T17:0,455.07,16831
2026-02-12T17:1,455.73,5656
2026-02-12T17:2,455.7,14346
2026-02-12T17:3,455.99,11357
2026-02-12T17:4,456.57,6901
2026-02-12T17:5,454.895,6852
2026-02-12T18:0,453.6,12504
2026-02-12T18:1,452.47,9252
2026-02-12T18:2,450.81,10661
2026-02-12T18:3,452.57,12226
2026-02-12T18:4,453.5,6332
2026-02-12T18:5,453.8,5241
2026-02-12T19:0,453.59,5789
2026-02-12T19:1,453.54,3056
2026-02-12T19:2,453.98,5586
2026-02-12T19:3,453.09,5822
2026-02-12T19:4,454.44,3932
2026-02-12T19:5,455.21,3809
2026-02-12T20:0,454.32,1759
2026-02-12T20:1,453.9,4252
2026-02-12T20:2,453.42,7374
2026-02-12T20:3,451.99,16028
2026-02-12T20:4,451.91,12030
2026-02-12T20:5,452,27310
2026-02-13T14:3,459.34,10806
2026-02-13T14:4,458.18,12660
2026-02-13T14:5,458.96,6619
2026-02-13T15:0,459.96,8278
2026-02-13T15:1,460.44,4464
2026-02-13T15:2,459.54,3248
2026-02-13T15:3,460.5,4547
2026-02-13T15:4,460.17,4053
2026-02-13T15:5,459.16,4694
2026-02-13T16:0,457.44,5489
2026-02-13T16:1,458.75,5491
2026-02-13T16:2,460.26,35569
2026-02-13T16:3,462.13,6226
2026-02-13T16:4,461.07,6128
2026-02-13T16:5,461.05,1613
2026-02-13T17:0,460.49,3172
2026-02-13T17:1,460.88,2665
2026-02-13T17:2,460.54,3451
2026-02-13T17:3,461.13,1889
2026-02-13T17:4,461.37,1940
2026-02-13T17:5,461.43,1148
2026-02-13T18:0,461.69,1617
2026-02-13T18:1,461.54,4506
2026-02-13T18:2,461.84,1842
2026-02-13T18:3,461.7,2716
2026-02-13T18:4,462.31,2162
2026-02-13T18:5,462.35,3011
2026-02-13T19:0,462.58,3013
2026-02-13T19:1,463.73,2406
2026-02-13T19:2,463.48,2785
2026-02-13T19:3,463.43,3023
2026-02-13T19:4,463.05,2978
2026-02-13T19:5,462.79,1675
2026-02-13T20:0,461.9,2979
2026-02-13T20:1,462.33,3410
2026-02-13T20:2,462.41,3793
2026-02-13T20:3,462.16,3458
2026-02-13T20:4,462.18,6704
2026-02-13T20:5,462.12,16854
2026-02-17T14:3,450.07,20667
2026-02-17T14:4,448.02,24620
2026-02-17T14:5,447.11,14861
2026-02-17T15:0,446.59,15893
2026-02-17T15:1,446.6,10775
2026-02-17T15:2,447.845,7283
2026-02-17T15:3,446.83,11742
2026-02-17T15:4,447,9802
2026-02-17T15:5,446.8,5641
2026-02-17T16:0,448.37,13468
2026-02-17T16:1,449.23,7575
2026-02-17T16:2,449.07,5019
2026-02-17T16:3,448.66,6899
2026-02-17T16:4,448.33,4266
2026-02-17T16:5,448.33,3873
2026-02-17T17:0,447.37,5280
2026-02-17T17:1,447.28,4232
2026-02-17T17:2,446.78,2025
2026-02-17T17:3,447.17,1154
2026-02-17T17:4,447.01,6396
2026-02-17T17:5,446.96,3060
2026-02-17T18:0,447.2,2626
2026-02-17T18:1,447,1574
2026-02-17T18:2,448.61,3469
2026-02-17T18:3,449.15,2938
2026-02-17T18:4,449.56,3351
2026-02-17T18:5,449.525,8061
2026-02-17T19:0,450.09,2525
2026-02-17T19:1,449.79,1528
2026-02-17T19:2,449.42,7791
2026-02-17T19:3,448.75,6425
2026-02-17T19:4,448.94,1336
2026-02-17T19:5,448.96,1702
2026-02-17T20:0,448.39,3059
2026-02-17T20:1,448.32,1681
2026-02-17T20:2,447.96,2399
2026-02-17T20:3,448.3,3853
2026-02-17T20:4,448.24,3453
2026-02-17T20:5,448.46,9823
2026-02-18T14:3,455.91,29085
2026-02-18T14:4,458.11,16122
2026-02-18T14:5,458.3,10821
2026-02-18T15:0,458.76,19924
2026-02-18T15:1,459.385,11035
2026-02-18T15:2,460.13,11439
2026-02-18T15:3,459.99,7173
2026-02-18T15:4,459.58,2162
2026-02-18T15:5,459.31,3697
2026-02-18T16:0,459.28,1692
2026-02-18T16:1,459.455,2139
2026-02-18T16:2,459.15,2747
2026-02-18T16:3,459.05,3283
2026-02-18T16:4,459.64,6261
2026-02-18T16:5,460.01,1068
2026-02-18T17:0,459.61,1864
2026-02-18T17:1,459.32,1911
2026-02-18T17:2,459.31,851
2026-02-18T17:3,459.41,1027
2026-02-18T17:4,458.93,751
2026-02-18T17:5,459.26,1561
2026-02-18T18:0,459.47,1002
2026-02-18T18:1,459.48,2584
2026-02-18T18:2,459.1,2902
2026-02-18T18:3,458.33,6375
2026-02-18T18:4,458.235,5553
2026-02-18T18:5,458.06,3106
2026-02-18T19:0,458.19,6794
2026-02-18T19:1,458.72,4667
2026-02-18T19:2,458.965,15064
2026-02-18T19:3,457.43,7249
2026-02-18T19:4,457.6,2309
2026-02-18T19:5,457.55,2538
2026-02-18T20:0,457.65,2227
2026-02-18T20:1,457.7,1891
2026-02-18T20:2,457.58,3226
2026-02-18T20:3,457.36,3654
2026-02-18T20:4,458.01,3771
2026-02-18T20:5,458.12,14601
2026-02-19T14:3,457.34,5094
2026-02-19T14:4,458.01,5832
2026-02-19T14:5,459.39,6772
2026-02-19T15:0,459.99,5962
2026-02-19T15:1,459.71,6818
2026-02-19T15:2,459.56,5254
2026-02-19T15:3,460.895,8537
2026-02-19T15:4,460.87,4884
2026-02-19T15:5,460.86,1373
2026-02-19T16:0,460.7,5450
2026-02-19T16:1,460.25,3375
2026-02-19T16:2,459.54,6444
2026-02-19T16:3,459.37,6474
2026-02-19T16:4,459.74,4826
2026-02-19T16:5,459.83,3211
2026-02-19T17:0,459.02,1999
2026-02-19T17:1,459.26,929
2026-02-19T17:2,459.265,1687
2026-02-19T17:3,458.81,3172
2026-02-19T17:4,458.9,2286
2026-02-19T17:5,458.69,3489
2026-02-19T18:0,457.89,1832
2026-02-19T18:1,457.75,1599
2026-02-19T18:2,457.75,2063
2026-02-19T18:3,457.57,714
2026-02-19T18:4,457.38,1611
2026-02-19T18:5,457.58,2812
2026-02-19T19:0,457.745,3925
2026-02-19T19:1,458.28,1820
2026-02-19T19:2,458.37,1721
2026-02-19T19:3,458.41,1834
2026-02-19T19:4,457.59,6016
2026-02-19T19:5,458.22,1258
2026-02-19T20:0,458.61,2714
2026-02-19T20:1,458.6,1404
2026-02-19T20:2,458.85,1344
2026-02-19T20:3,458.95,2846
2026-02-19T20:4,459.18,3250
2026-02-19T20:5,459.6,6107
2026-02-20T14:3,463.23,12267
